task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
184	ab/ee7d66	09059e44-9de7-4bab-b036-698830a64bf1	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.31.fa)	COMPLETED	0	2021-07-30 00:02:13.601	33m 39s	1m 54s	449.7%	3.4 GB	25.4 GB	2.3 GB	2.3 GB
185	79/50c74b	6f7f5cf2-5ed6-4d67-9c99-eddfd8aa420c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.32.fa)	COMPLETED	0	2021-07-30 00:02:13.639	33m 58s	2m 42s	548.7%	3.6 GB	52.5 GB	2.9 GB	2.5 GB
186	f5/c1aa70	5996b2f9-75ea-4c9e-ab4a-88ed8a387eec	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.33.fa)	COMPLETED	0	2021-07-30 00:02:13.675	33m 59s	1m 31s	363.7%	2.9 GB	50.6 GB	2.1 GB	2 GB
189	e9/37c099	82b293a2-4346-4086-8aca-59dddb3c5c84	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.37.fa)	COMPLETED	0	2021-07-30 00:02:13.802	34m	2m 9s	470.1%	3.5 GB	52.4 GB	2.4 GB	2.3 GB
159	f4/ae9031	80053f5c-7687-4d8a-96a9-c5effe3e49d1	NFCORE_MAG:MAG:QUAST_BINS (SPAdes-CAPES_S7)	COMPLETED	0	2021-07-30 00:02:13.347	34m 29s	2m 44s	139.8%	142.1 MB	1 GB	4.6 GB	199.4 MB
191	fc/ce3d39	79653c7b-5f98-49bf-8f02-8f962901c7b3	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.38.fa)	COMPLETED	0	2021-07-30 00:02:13.886	34m 49s	1m 33s	450.0%	3.5 GB	52.4 GB	1.8 GB	1.7 GB
183	69/4dbef4	3ad65744-a190-4e36-bd12-c357cb884260	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.30.fa)	COMPLETED	0	2021-07-30 00:02:13.644	34m 59s	3m 11s	557.5%	3.7 GB	52.6 GB	2.8 GB	2.6 GB
188	cf/227964	ea64efb7-3365-4fe8-bf2d-a93957b1e759	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.35.fa)	COMPLETED	0	2021-07-30 00:02:13.744	35m	2m 15s	501.5%	3.5 GB	25.4 GB	2.6 GB	2.4 GB
194	2a/1c1a86	9c2a6789-239f-42e2-8991-3168772f0caa	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.40.fa)	COMPLETED	0	2021-07-30 00:02:13.943	35m 9s	1m 53s	461.7%	3.4 GB	25.4 GB	2.3 GB	2.3 GB
180	56/b7fb90	714c019d-d1bf-4769-8114-18f8ee9db6e8	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.28.fa)	COMPLETED	0	2021-07-30 00:02:13.400	35m 20s	4m 8s	604.8%	4 GB	29.8 GB	3.1 GB	2.9 GB
187	93/4a0187	a192c21a-999f-4a86-a38c-4f6ffb97dff1	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.34.fa)	COMPLETED	0	2021-07-30 00:02:13.885	35m 20s	2m 2s	494.2%	3.5 GB	43.4 GB	2.5 GB	2.4 GB
190	88/5668af	237d426b-be02-4e42-b9ce-6d71bde3bc97	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.36.fa)	COMPLETED	0	2021-07-30 00:02:13.829	35m 39s	2m 16s	489.6%	3.5 GB	52.4 GB	2.4 GB	2.4 GB
192	0f/3cb09f	b3ff1b47-9923-4cca-846f-9ade2beba5f0	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.39.fa)	COMPLETED	0	2021-07-30 00:02:13.916	35m 40s	1m 40s	354.3%	3.5 GB	52.4 GB	2.2 GB	2.1 GB
197	49/aa1ddb	311a5799-7782-484d-b801-7547b68465ff	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.6.fa)	COMPLETED	0	2021-07-30 00:02:14.053	36m 9s	1m 44s	360.6%	3.5 GB	25.4 GB	2.2 GB	2.1 GB
204	5c/cf335f	d72703a1-4a9a-4e86-8330-c7e815b4d219	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.1.fa)	COMPLETED	0	2021-07-30 00:02:22.469	36m 1s	1m 45s	378.1%	3.4 GB	52.4 GB	2.2 GB	2 GB
195	69/0b8e3d	81736224-62da-4c69-bd02-2d840c77585b	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.41.fa)	COMPLETED	0	2021-07-30 00:02:14.087	36m 19s	2m	482.5%	2.9 GB	50.5 GB	2.3 GB	2.4 GB
198	ca/48c431	6f0a8107-ff5f-478a-9898-a3df91d66865	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.7.fa)	COMPLETED	0	2021-07-30 00:02:14.023	36m 29s	2m 5s	473.8%	3.4 GB	52.4 GB	2.5 GB	2.3 GB
200	6b/7b7b27	8a96859a-3bbc-411d-b4f9-7443c11fa88a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.9.fa)	COMPLETED	0	2021-07-30 00:02:14.096	36m 39s	1m 21s	444.1%	2.9 GB	51.5 GB	1.8 GB	1.7 GB
199	d3/7537ae	1e1554fc-c640-4100-9a8b-788602837d7a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.8.fa)	COMPLETED	0	2021-07-30 00:02:14.118	36m 40s	1m 20s	445.4%	2.9 GB	51.5 GB	1.8 GB	1.7 GB
196	3e/9b0e42	df6f03b8-98d2-4460-a964-2523a7be7b35	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.5.fa)	COMPLETED	0	2021-07-30 00:02:14.020	36m 49s	1m 42s	361.0%	2.9 GB	24.4 GB	2.2 GB	2.1 GB
205	0e/95542c	680f9f68-ea53-4a70-863a-dd8ee4778e6c	NFCORE_MAG:MAG:METABAT2_BINNING:MAG_DEPTHS (MEGAHIT-CAPES_S21)	COMPLETED	0	2021-07-30 00:02:23.245	37m 10s	2s	128.8%	58.4 MB	2.1 GB	59.9 MB	4.6 KB
207	9d/29fb16	ea41d84c-a1b6-4ca5-93d7-524047c15fcf	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.12.fa)	COMPLETED	0	2021-07-30 00:02:22.554	38m	2m 20s	494.9%	3.6 GB	48 GB	3.2 GB	2.6 GB
215	d1/8f923f	11ef4608-03ea-474f-ad50-df7c32bf42e7	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.2.fa)	COMPLETED	0	2021-07-30 00:02:22.930	38m 1s	1m 53s	461.6%	2.9 GB	51.1 GB	2.3 GB	2.3 GB
193	00/e47f36	4e6446d4-6c0d-46e6-b497-0eaf60df7b23	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S7.4.fa)	COMPLETED	0	2021-07-30 00:02:13.963	38m 19s	4m 23s	603.3%	5 GB	25.6 GB	4.5 GB	3.1 GB
210	5b/e7b544	add13bd1-ea22-4db9-baca-e2866bbb5202	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.15.fa)	COMPLETED	0	2021-07-30 00:02:22.773	38m 11s	2m 32s	500.1%	3.5 GB	25.5 GB	2.5 GB	2.4 GB
201	da/83aafe	5eb83d60-11fa-4771-b0fa-4a7f944b7e03	NFCORE_MAG:MAG:QUAST_BINS (MEGAHIT-CAPES_S21)	COMPLETED	0	2021-07-30 00:02:22.960	38m 12s	2m 1s	179.6%	108.7 MB	963.7 MB	3.6 GB	205.4 MB
213	e2/87aef7	7f702d79-e9b3-41ec-bae7-b83b0ba27a0e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.18.fa)	COMPLETED	0	2021-07-30 00:02:23.015	38m 30s	1m 54s	469.7%	3.5 GB	52.4 GB	2.3 GB	2.3 GB
212	ae/31089c	35c272f0-3b76-433d-86c7-bb3d8a1dd72d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.17.fa)	COMPLETED	0	2021-07-30 00:02:22.818	38m 50s	2m 33s	567.4%	3.7 GB	52.5 GB	2.1 GB	2 GB
214	4d/068fee	517be05c-f8dc-44a2-9e4f-0e26d24e7289	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.19.fa)	COMPLETED	0	2021-07-30 00:02:22.911	38m 51s	1m 54s	377.7%	3.5 GB	52.4 GB	2.2 GB	2 GB
206	6b/f787de	b0690979-a210-4626-82cc-19e4d15fb21c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.11.fa)	COMPLETED	0	2021-07-30 00:02:22.593	39m 10s	3m 25s	567.5%	5.6 GB	30.1 GB	3.4 GB	2.8 GB
216	33/51a13d	26134b49-9228-4072-ab42-e9ecf501d876	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.20.fa)	COMPLETED	0	2021-07-30 00:02:23.017	39m 30s	2m 51s	533.3%	7.3 GB	54.5 GB	3.3 GB	2.6 GB
209	a7/f2b442	ef9079c8-7062-4183-acad-438baea9caff	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.14.fa)	COMPLETED	0	2021-07-30 00:02:22.729	39m 40s	3m 29s	590.0%	3.8 GB	25.5 GB	3 GB	2.7 GB
208	ba/5bedb3	41b68649-6655-46ab-a3be-4640adc5697b	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.13.fa)	COMPLETED	0	2021-07-30 00:02:22.692	39m 50s	4m 1s	579.8%	8.4 GB	30.1 GB	3.5 GB	2.8 GB
218	f3/ade5d2	601480cb-f41d-40f3-b8fc-092554c27ad7	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.22.fa)	COMPLETED	0	2021-07-30 00:02:23.195	40m	2m 47s	525.2%	6.1 GB	26.2 GB	3.5 GB	2.7 GB
222	6a/1946a9	8c7d3267-df2c-4799-8b94-484fb36e9bb2	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.26.fa)	COMPLETED	0	2021-07-30 00:02:23.354	40m 1s	1m 20s	418.7%	2.9 GB	23.3 GB	1.8 GB	1.7 GB
219	ec/8f309a	af04ec27-5fde-46e6-a9a6-d2d12e38d819	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.23.fa)	COMPLETED	0	2021-07-30 00:02:23.118	40m 10s	2m 54s	543.4%	3.6 GB	56.6 GB	2.8 GB	2.5 GB
211	5e/9390cd	ec8500b3-df65-45db-9831-e08cfbbafd8d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.16.fa)	COMPLETED	0	2021-07-30 00:02:22.928	40m 20s	3m 26s	504.1%	3.5 GB	25.4 GB	2.9 GB	2.7 GB
220	2b/de99bc	463275e4-54a6-4e92-8b01-a8ab8af3f229	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.24.fa)	COMPLETED	0	2021-07-30 00:02:23.274	40m 40s	1m 58s	467.5%	3.4 GB	25.4 GB	2.5 GB	2.3 GB
217	67/dc4ca5	9eb3d20a-c1e9-47fb-8b86-d9a91518965d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.21.fa)	COMPLETED	0	2021-07-30 00:02:23.033	41m	3m 34s	565.1%	6.1 GB	53.4 GB	3.8 GB	2.8 GB
226	b7/a1a372	b88d0848-30a3-4400-8b3b-88ff914abcbc	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.3.fa)	COMPLETED	0	2021-07-30 00:02:23.483	41m	1m 14s	424.1%	2.9 GB	23.3 GB	1.8 GB	1.7 GB
221	3e/d16e18	6db0ab1b-e49d-48d6-8a7f-06a8bf90adb2	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.25.fa)	COMPLETED	0	2021-07-30 00:02:23.315	41m 30s	2m 44s	520.1%	5.8 GB	43.8 GB	3.4 GB	2.7 GB
203	58/be8077	25c73d3e-2987-4ab9-ba5d-48bbe6afb415	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.10.fa)	COMPLETED	0	2021-07-30 00:02:22.495	42m 1s	7m 35s	450.9%	5.6 GB	30.2 GB	4.8 GB	3.3 GB
224	30/1cceee	eece75da-1729-4173-b36a-fb000d4b8340	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.28.fa)	COMPLETED	0	2021-07-30 00:02:23.410	42m 1s	2m 47s	530.4%	3.6 GB	52.4 GB	2.8 GB	2.5 GB
225	de/aa606e	de84f236-087d-49c2-a11c-e7a7cab9bafe	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.29.fa)	COMPLETED	0	2021-07-30 00:02:23.491	42m 20s	1m 52s	352.3%	3.2 GB	50.6 GB	2.2 GB	2.1 GB
228	1b/2efb14	f56c6179-d70b-4a7c-bab0-34348b463cce	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.31.fa)	COMPLETED	0	2021-07-30 00:02:23.548	42m 30s	2m 13s	484.7%	3.5 GB	25.4 GB	2.4 GB	2.4 GB
231	bb/727553	39d789fc-c534-4eb4-9b98-48731eaf6ba7	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.34.fa)	COMPLETED	0	2021-07-30 00:02:23.621	42m 30s	2m 17s	481.5%	3.5 GB	25.4 GB	2.4 GB	2.4 GB
233	4f/432ce3	b3212677-1848-4b8d-a96d-03b92899ba93	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.36.fa)	COMPLETED	0	2021-07-30 00:02:23.673	42m 39s	1m 50s	401.5%	2.9 GB	23.3 GB	2.2 GB	2 GB
235	85/9b3d67	5f43e6fb-6056-45d2-8307-d5b59b6a9831	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.37.fa)	COMPLETED	0	2021-07-30 00:02:23.782	42m 40s	1m 22s	441.1%	3.4 GB	25.4 GB	1.8 GB	1.7 GB
227	f3/f9eb5f	f9e55338-f7c9-41c2-ac49-4cdc1d6141f3	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.30.fa)	COMPLETED	0	2021-07-30 00:02:23.505	42m 50s	2m 3s	480.5%	3.5 GB	25.4 GB	2.5 GB	2.4 GB
229	76/e7e9df	65cf4245-a0e0-44d4-9773-146f02621485	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.32.fa)	COMPLETED	0	2021-07-30 00:02:23.558	42m 50s	2m 8s	482.6%	3.5 GB	29.6 GB	2.4 GB	2.4 GB
230	a0/ad5fef	9b2dceed-1d3d-4e4d-8077-c675d01b109c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.33.fa)	COMPLETED	0	2021-07-30 00:02:23.635	42m 51s	1m 52s	363.4%	2.9 GB	50.3 GB	2.2 GB	2.1 GB
236	8e/d1441e	63136cca-21dc-4bda-a405-28e7b017632e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.4.fa)	COMPLETED	0	2021-07-30 00:02:23.823	43m 39s	2m 23s	512.7%	3.5 GB	52.4 GB	2.6 GB	2.4 GB
223	18/dff3c5	be67757e-ea75-4864-b2c7-d6652c8a5b3d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.27.fa)	COMPLETED	0	2021-07-30 00:02:23.390	44m	4m 35s	564.4%	9.4 GB	57.8 GB	4.1 GB	3 GB
237	bd/9aec5b	bb0f1255-f1b5-4e15-89ed-3f861489fd28	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.5.fa)	COMPLETED	0	2021-07-30 00:02:23.829	44m	1m 50s	456.4%	3.5 GB	43.4 GB	2.4 GB	2.4 GB
240	39/3e12e4	32f46a35-421f-4b02-be74-7bdc61eacf20	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.8.fa)	COMPLETED	0	2021-07-30 00:02:23.908	44m 19s	1m 33s	470.0%	3.5 GB	52.4 GB	1.8 GB	1.8 GB
238	fc/a06577	7b0d83ae-5e67-4761-a945-ed6306f4fbc1	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.6.fa)	COMPLETED	0	2021-07-30 00:02:23.897	44m 29s	1m 38s	382.7%	2.9 GB	24.4 GB	1.8 GB	1.7 GB
234	78/6ffa9b	2305ba48-0c0c-4611-98a4-c94264132be5	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.38.fa)	COMPLETED	0	2021-07-30 00:02:23.784	44m 59s	3m 15s	553.5%	9.2 GB	29.4 GB	3.4 GB	2.7 GB
239	f4/395b9e	a229b385-572e-4aca-8fae-0b03d499578d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.7.fa)	COMPLETED	0	2021-07-30 00:02:23.859	45m 49s	3m 1s	541.3%	3.6 GB	25.5 GB	2.9 GB	2.5 GB
246	f7/c67ad0	50e7e412-99ff-43b2-943c-dfce234da3d4	NFCORE_MAG:MAG:METABAT2_BINNING:MAG_DEPTHS (SPAdes-CAPES_S21)	COMPLETED	0	2021-07-30 00:02:43.053	45m 31s	2s	139.9%	99.4 MB	2.2 GB	61.4 MB	4.3 KB
248	c0/9974ca	ad5cd835-6056-4dac-a6a5-25e2c9da3f5c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.11.fa)	COMPLETED	0	2021-07-30 00:02:42.662	45m 40s	2m 40s	553.3%	3.6 GB	25.5 GB	2.9 GB	2.5 GB
249	3a/4fa0ab	20589913-52ee-47da-9a24-9a686a5a715e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.14.fa)	COMPLETED	0	2021-07-30 00:02:42.759	46m	3m 2s	537.3%	3.7 GB	52.5 GB	2.6 GB	2.6 GB
251	ce/be3cd2	cd6214f0-e1ea-4c35-8322-3fc8b6c33a07	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.15.fa)	COMPLETED	0	2021-07-30 00:02:42.807	46m 1s	3m 2s	528.0%	3.6 GB	25.4 GB	2.8 GB	2.5 GB
244	57/b7bb2d	fd299977-1957-44be-9e59-7181c88cc21e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.1.fa)	COMPLETED	0	2021-07-30 00:02:42.510	46m 31s	4m 3s	576.0%	7.1 GB	54.2 GB	3.6 GB	2.9 GB
245	62/0dc34c	7de22dbe-a156-4ca9-bcbd-2d2565a50d6c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.10.fa)	COMPLETED	0	2021-07-30 00:02:42.507	46m 41s	3m 35s	537.7%	6.7 GB	27.7 GB	3.6 GB	2.8 GB
250	4b/86c7da	873984f2-6508-42e9-867b-0a099b6780b1	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.13.fa)	COMPLETED	0	2021-07-30 00:02:42.787	46m 50s	3m 50s	599.3%	3.8 GB	25.6 GB	3 GB	2.8 GB
241	42/70cc96	b88f1b71-e25a-4603-9e1d-e3b061241530	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.9.fa)	COMPLETED	0	2021-07-30 00:02:23.939	47m 29s	4m 11s	579.3%	8.2 GB	28.8 GB	4.1 GB	3 GB
247	6c/90183b	c96231c4-d759-4b4f-a22d-89cd6511141d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.12.fa)	COMPLETED	0	2021-07-30 00:02:42.637	47m 30s	3m 25s	547.9%	5.5 GB	53.2 GB	3.4 GB	2.7 GB
232	00/620279	a4b14deb-7ee9-40a3-877e-6a665336ac14	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S21.35.fa)	COMPLETED	0	2021-07-30 00:02:23.709	48m 19s	2m 28s	493.9%	6.1 GB	29.6 GB	3.1 GB	2.6 GB
253	4e/3e772f	72076b43-b341-43c4-b265-b36553f87eab	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.17.fa)	COMPLETED	0	2021-07-30 00:02:42.865	48m 10s	4m 10s	599.8%	8.8 GB	57.4 GB	3.6 GB	2.8 GB
252	1c/7627b5	19548be0-865d-4761-93c7-b515557e730c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.16.fa)	COMPLETED	0	2021-07-30 00:02:42.879	49m 20s	3m	250.1%	3.5 GB	25.4 GB	2.2 GB	2 GB
257	7a/a4f9e4	6b1d73b6-438d-4344-a1bd-3cae284f0b46	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.20.fa)	COMPLETED	0	2021-07-30 00:02:43.079	49m 21s	2m 45s	517.9%	7.9 GB	28 GB	3.3 GB	2.6 GB
255	bf/c0b2ff	3d58200a-32ce-4d65-8d71-34fd9f238662	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.19.fa)	COMPLETED	0	2021-07-30 00:02:43.034	49m 30s	5m	580.5%	8.8 GB	56.2 GB	4.3 GB	3.1 GB
258	ae/76303d	7d6ff730-20e4-4660-ba4a-7a227ef03f9a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.21.fa)	COMPLETED	0	2021-07-30 00:02:43.118	49m 31s	2m 58s	545.9%	3.6 GB	52.5 GB	2.9 GB	2.5 GB
265	f1/22f4d2	c2296149-bc42-4cf7-a226-caf86dddbe0b	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.28.fa)	COMPLETED	0	2021-07-30 00:02:43.485	49m 50s	1m 36s	360.9%	2.9 GB	23.3 GB	2.1 GB	2 GB
263	d0/3e3faf	cbe959b4-a68f-4604-875a-e680b2fa87d0	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.26.fa)	COMPLETED	0	2021-07-30 00:02:43.326	50m	2m 26s	500.4%	3.5 GB	25.4 GB	2.6 GB	2.4 GB
254	26/c714c2	e60690c8-dcf0-44dd-bdcc-f8e1e03b41d8	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.18.fa)	COMPLETED	0	2021-07-30 00:02:42.971	50m 10s	3m 34s	550.8%	7.3 GB	30.1 GB	3.5 GB	2.7 GB
261	6d/fa5560	38fa9261-a942-49f9-8224-45118e911ee0	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.24.fa)	COMPLETED	0	2021-07-30 00:02:43.335	50m 11s	2m 7s	479.3%	2.9 GB	55.7 GB	2.3 GB	2.3 GB
259	b3/dabda9	d16a82b1-5ae6-4962-800f-a27c2936914a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.22.fa)	COMPLETED	0	2021-07-30 00:02:43.111	50m 20s	2m 14s	474.5%	3.5 GB	25.4 GB	2.4 GB	2.4 GB
266	94/70b149	5380f176-cdf9-45e7-bbbb-6b8c07f50e45	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.29.fa)	COMPLETED	0	2021-07-30 00:02:43.478	50m 20s	1m 53s	465.8%	2.9 GB	23.5 GB	2.5 GB	2.3 GB
256	99/a2c17f	b60bdb14-ebaf-4367-8f28-a106c326ebc5	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.2.fa)	COMPLETED	0	2021-07-30 00:02:43.075	50m 40s	3m 38s	573.4%	6.3 GB	53.4 GB	3.9 GB	2.8 GB
267	35/7a590a	bba16cf1-5790-497b-aa5a-3154a26ae959	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.3.fa)	COMPLETED	0	2021-07-30 00:02:43.554	50m 40s	2m 6s	485.0%	3.4 GB	57 GB	2.4 GB	2.3 GB
264	c8/55c39f	fff6c453-c526-4bd9-9e98-a0ff9bb4f267	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.27.fa)	COMPLETED	0	2021-07-30 00:02:43.401	51m 10s	1m 29s	446.5%	2.9 GB	14.3 GB	1.8 GB	1.7 GB
262	59/6e2d5f	1024c3c0-c2cb-4e6d-9c57-d92a98803e64	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.25.fa)	COMPLETED	0	2021-07-30 00:02:43.275	51m 20s	3m 15s	543.4%	4.9 GB	26.1 GB	3.4 GB	2.7 GB
269	41/2fa313	aca8b309-9038-42fb-ad58-b1d3694c32e3	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.30.fa)	COMPLETED	0	2021-07-30 00:02:43.592	51m 30s	1m 45s	361.7%	3.4 GB	25.4 GB	2.2 GB	2.1 GB
278	5b/73a40b	1b66d335-6d90-4477-b612-02f1e8a458b8	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.8.fa)	COMPLETED	0	2021-07-30 00:02:43.918	51m 59s	1m 44s	340.2%	2.9 GB	50.3 GB	2.1 GB	2 GB
276	82/910457	e5ebaf78-5bf2-4e31-9a27-e2df3977b12d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.6.fa)	COMPLETED	0	2021-07-30 00:02:43.833	52m 9s	1m 40s	478.0%	3.5 GB	25.4 GB	1.9 GB	1.8 GB
243	53/fef34b	52013ed1-d933-46c2-b956-5fa55744e1f8	NFCORE_MAG:MAG:QUAST_BINS (SPAdes-CAPES_S21)	COMPLETED	0	2021-07-30 00:02:43.162	52m 40s	3m 53s	104.2%	143.8 MB	2 GB	3.9 GB	182.6 MB
260	95/87dcb3	9964101b-2d85-47a6-aa71-281c0f94db70	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.23.fa)	COMPLETED	0	2021-07-30 00:02:43.201	52m 47s	3m 38s	565.5%	3.8 GB	16.6 GB	3.2 GB	2.7 GB
277	eb/e1ccbd	9902c860-eab7-474f-9e08-97f06fe6cfe2	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.7.fa)	COMPLETED	0	2021-07-30 00:02:43.853	52m 48s	1m 58s	369.3%	2.9 GB	50.3 GB	2.3 GB	2.1 GB
280	eb/f0d830	c03a8eab-734e-4b0b-b400-26ba3d7cfaef	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.1.fa)	COMPLETED	0	2021-07-30 00:02:43.944	52m 50s	2m 10s	458.7%	2.9 GB	23.5 GB	2.4 GB	2.3 GB
